wavelength,relative_value
440.29554747503477,0.7498385907832288
440.8311352695779,0.7508703791521842
441.36672306412106,0.7518827077384558
441.90231085866424,0.7528773842205917
442.4378986532074,0.7538562298305405
442.97348644775053,0.754821078166395
443.5090742422937,0.7557741987642896
444.0446620368369,0.7567239279195163
444.58024983138,0.7576830894800197
445.1158376259232,0.7586645622192372
445.65142542046635,0.7596811755778989
446.18701321500953,0.7607457156768455
446.7226010095527,0.7618709327671808
447.2581888040958,0.76306955010111
447.793776598639,0.7643542742112526
448.3293643931821,0.7657378065913024
448.8649521877253,0.7672327442045764
449.40053998226847,0.7688433482328969
449.93612777681165,0.7705599759113151
450.4717155713548,0.772367884299085
451.00730336589794,0.7742423280861722
451.5428911604411,0.7761569657756048
452.0784789549843,0.7780854411653735
452.6140667495274,0.7800013671019878
453.1496545440706,0.7818783168293664
453.68524233861376,0.783689823323562
454.22083013315694,0.7854131738975304
454.75641792770006,0.787038651997574
455.29200572224323,0.7885592887171203
455.8275935167864,0.7899680746175343
456.3631813113295,0.7912579790031623
456.8987691058727,0.7924228676248931
457.4343569004159,0.7934664274658713
457.96994469495905,0.7943984267693265
458.50553248950223,0.7952287608275934
459.04112028404535,0.7959673482778111
459.5767080785885,0.7966241172923455
460.1122958731317,0.7972089932392852
460.6478836676748,0.797731887817246
461.183471462218,0.7982026896617206
461.71905925676117,0.798631256414158
462.25464705130435,0.7990274082398615
462.79023484584746,0.7994009227765881
463.32582264039064,0.7997615314924933
463.8614104349338,0.8001189174296408
464.39699822947694,0.8004827143077956
464.9325860240201,0.8008625069624782
465.4681738185633,0.8012678330913708
466.00376161310646,0.8017081862839713
466.53934940764964,0.8021930203109838
467.07493720219276,0.8027307747957306
467.61052499673593,0.8033258112212787
468.14611279127905,0.8039814481326266
468.6817005858222,0.8047010217536302
469.2172883803654,0.8054878918852264
469.7528761749086,0.8063454482305901
470.28846396945175,0.8072771171595776
470.8240517639949,0.8082863484839866
471.35963955853805,0.8093722078595413
471.89522735308117,0.8105238561468476
472.43081514762434,0.8117291145960973
472.9664029421675,0.8129758014007313
473.5019907367107,0.8142517190049213
474.03757853125387,0.8155446445439513
474.57316632579705,0.8168423234028133
475.10875412034017,0.8181324658871938
475.64434191488334,0.8194027470065324
476.17992970942646,0.8206408093709896
476.71551750396964,0.8218342692030278
477.2511052985128,0.8229707254598249
477.786693093056,0.8240386539313833
478.32228088759916,0.8250346341092277
478.8578686821423,0.8259596281245366
479.39345647668546,0.8268146765305459
479.9290442712286,0.827601041602609
480.46463206577175,0.8283212420681155
481.0002198603149,0.8289783085557783
481.5358076548581,0.8295752874266319
482.0713954494013,0.8301152357766377
482.6069832439444,0.8306012179956982
483.1425710384876,0.8310363025648261
483.6781588330307,0.831423559092751
484.21374662757387,0.8317660555923725
484.74933442211704,0.83206685599669
485.2849222166602,0.832329017913112
485.8205100112034,0.8325555906144328
486.3560978057466,0.832749613264202
486.8916856002897,0.8329141133737468
487.42727339483287,0.8330524672399061
487.962861189376,0.8331705593735155
488.49844898391916,0.8332753185176865
489.03403677846234,0.833373639919971
489.5696245730055,0.8334723815023147
490.1052123675487,0.8335783645331112
490.6408001620918,0.833698374766254
491.176387956635,0.8338391640385456
491.7119757511781,0.8340074523173684
492.2475635457213,0.8342098058592989
492.78315134026445,0.8344507584656098
493.31873913480763,0.8347332057389687
493.8543269293508,0.8350599879178013
494.389914723894,0.8354339369133594
494.9255025184371,0.8358578765641169
495.4610903129802,0.8363346228246457
495.9966781075234,0.8368669838899055
496.53226590206657,0.8374568288601746
497.06785369660975,0.8380993542639104
497.6034414911529,0.8387868737419572
498.1390292856961,0.8395117229907422
498.6746170802392,0.840266269979851
499.2102048747824,0.8410429132180615
499.7457926693255,0.841834080199369
500.2813804638687,0.8426322260261401
500.81696825841186,0.8434298322067144
501.35255605295504,0.8442194056249401
501.8881438474982,0.8449934776792717
502.42373164204133,0.845744603589175
502.9593194365845,0.8464653618667207
503.4949072311276,0.8471483539513037
504.0304950256708,0.8477867146655826
504.566082820214,0.8483797236410673
505.10167061475715,0.8489307004170965
505.63725840930033,0.8494430211869447
506.1728462038435,0.84992004748915
506.7084339983866,0.850365126693388
507.2440217929298,0.8507815924130364
507.7796095874729,0.8511727648454094
508.3151973820161,0.8515419510406004
508.85078517655927,0.8518924450998553
509.38637297110245,0.8522275283043883
509.9219607656456,0.852550469175529
510.45754856018874,0.8528645234671053
510.9931363547319,0.853172934090953
511.52872414927504,0.8534789309764689
512.0643119438182,0.8537857308651164
512.5998997383614,0.8540965370408389
513.1354875329046,0.854414394532176
513.6710753274477,0.8547393085581877
514.2066631219909,0.8550684135196285
514.742250916534,0.8553987402617569
515.2778387110772,0.8557273300880451
515.8134265056203,0.856051235204542
516.3490143001635,0.8563675192198626
516.8846020947067,0.8566732576998154
517.4201898892499,0.8569655387756164
517.955777683793,0.8572414638046127
518.4913654783361,0.8574981480823468
519.0269532728794,0.8577328523248037
519.5625410674224,0.8579447005585498
520.0981288619656,0.8581341944345076
520.6337166565088,0.858301870477586
521.169304451052,0.8584482669059715
521.7048922455951,0.8585743491249183
522.2404800401382,0.8586831184236213
522.7760678346815,0.858778171594557
523.3116556292246,0.8588630891199319
523.8472434237677,0.858941434680263
524.3828312183109,0.8590167549817691
524.9184190128541,0.8590925797895332
525.4540068073973,0.859172422162946
525.9895946019404,0.8592597788899902
526.5251823964836,0.859358131117073
527.0607701910267,0.8594709451712562
527.5963579855699,0.859601673571966
528.131945780113,0.8597537562294999
528.6675335746562,0.8599306218279571
529.2031213691994,0.8601356893905345
529.7387091637426,0.8603723579546351
530.2742969582857,0.8606434203845525
530.8098847528288,0.860950803243589
531.345472547372,0.8612963696036205
531.8810603419151,0.861681988325229
532.4166481364583,0.8621095359146588
532.9522359310015,0.8625808984816419
533.4878237255447,0.8630978928820641
534.0234115200878,0.8636580153406694
534.5589993146309,0.86425234164522
535.0945871091741,0.864871435610245
535.6301749037173,0.8655058646222529
536.1657626982604,0.8661461953337946
536.7013504928036,0.8667829913182419
537.2369382873468,0.8674068126767114
537.77252608189,0.8680082175898571
538.308113876433,0.8685777897544431
538.8437016709762,0.869106308099126
539.3792894655194,0.8695846542470879
539.9148772600626,0.8700037328074663
540.4504650546057,0.8703561131190781
540.9860528491489,0.8706436207082114
541.5216406436921,0.8708713357181457
542.0572284382351,0.8710443505709174
542.5928162327784,0.8711677599325613
543.1284040273215,0.8712466548336475
543.6639918218647,0.8712861174320159
544.1995796164078,0.8712912164167178
544.735167410951,0.8712670030497903
545.2707552054942,0.8712185078403516
545.8063430000373,0.8711507378438089
546.3419307945805,0.8710686745775338
546.8775185891236,0.8709772816951651
547.4131063836668,0.870881808449879
547.94869417821,0.8707878583712465
548.4842819727531,0.8707010269281358
549.0198697672963,0.8706268789357269
549.5554575618395,0.8705709502109577
550.0910453563827,0.8705387498515842
550.6266331509257,0.8705357631287346
551.1622209454689,0.870567454984184
551.6978087400121,0.8706392741252174
552.2333965345553,0.8707566577118486
552.7689843290984,0.8709250366333141
553.3045721236416,0.871149841373188
553.8401599181848,0.8714365084651426
554.3757477127278,0.8717903151373173
554.911335507271,0.8722098554591635
555.4469233018142,0.8726850435046666
555.9825110963574,0.8732052290754426
556.5180988909005,0.8737591008484024
557.0536866854437,0.874334159033321
557.5892744799869,0.8749177825332065
558.12486227453,0.8754973473788659
558.6604500690731,0.8760602259247325
559.1960378636163,0.8765937892611376
559.7316256581595,0.877085412831712
560.2672134527027,0.8775224852404411
560.8028012472458,0.8778924202253886
561.338389041789,0.8781848855053719
561.8739768363321,0.8784003271397355
562.4095646308754,0.8785424692144018
562.9451524254184,0.8786150572677739
563.4807402199616,0.8786218509679014
564.0163280145048,0.8785666179492261
564.551915809048,0.8784531281097651
565.0875036035911,0.8782851651600615
565.6230913981342,0.878068095101364
566.1586791926775,0.8778101370515411
566.6942669872205,0.8775197736977738
567.2298547817637,0.8772054438865906
567.7654425763069,0.8768755397000924
568.3010303708501,0.8765384045186817
568.8366181653932,0.8762023320527826
569.3722059599364,0.8758755663254452
569.9077937544796,0.8755663025876552
570.4433815490227,0.8752826891484995
570.9789693435658,0.8750328301031207
571.514557138109,0.8748247889426001
572.0501449326522,0.8746665930314682
572.5857327271954,0.8745662389405571
573.1213205217385,0.8745316986252215
573.6569083162817,0.8745709264416868
574.1924961108248,0.874691866997353
574.728083905368,0.8749024638342977
575.2636716999111,0.8752102689316272
575.7992594944543,0.8756133634105342
576.3348472889975,0.8761000437128378
576.8704350835407,0.8766581848133601
577.4060228780838,0.8772756947162649
577.9416106726269,0.8779405029911044
578.4771984671701,0.8786405516387804
579.0127862617132,0.8793637882653482
579.5483740562564,0.8800981615477528
580.0839618507996,0.8808316189798993
580.6195496453428,0.8815521068899403
581.155137439886,0.8822475727203172
581.690725234429,0.8829059695609767
582.2263130289722,0.8835169216246802
582.7619008235154,0.8840769826370045
583.2974886180585,0.884584528408106
583.8330764126017,0.8850382658939085
584.3686642071449,0.8854387467296289
584.9042520016881,0.8857872046101505
585.4398397962311,0.8860848843403203
585.9754275907744,0.8863330391564062
586.5110153853175,0.8865329291259181
587.0466031798607,0.886685819611931
587.5821909744038,0.8867929798029212
588.117778768947,0.8868556813088537
588.6533665634902,0.886875196824035
589.1889543580332,0.8868527988570063
589.7245421525765,0.8867897585275469
590.2601299471196,0.8866873444306749
590.7957177416628,0.8865468215673233
591.331305536206,0.8863694503412368
591.8668933307491,0.886156485621458
592.4024811252923,0.8859091758696532
592.9380689198355,0.885629428844694
593.4736567143786,0.8853252832194366
594.0092445089217,0.8850080519312961
594.5448323034649,0.8846890282893194
595.0804200980081,0.8843794544213871
595.6160078925512,0.8840905226229667
596.1515956870944,0.8838333772058581
596.6871834816375,0.8836186861725266
597.2227712761808,0.8834543760216819
597.7583590707238,0.8833473025514699
598.2939468652671,0.8833042979487667
598.8295346598102,0.8833321724800886
599.3651224543534,0.8834377135706161
599.9007102488965,0.8836276845563892
600.4362980434397,0.8839088231136871
600.9718858379829,0.8842878393697161
601.507473632526,0.8847714136989064
602.0430614270692,0.8853615209794486
602.5786492216123,0.886031373471078
603.1142370161555,0.8867452369137578
603.6498248106986,0.8874683909811154
604.1854126052418,0.8881662573342164
604.721000399785,0.8888043976711892
605.2565881943281,0.8893485142876661
605.7921759888713,0.8897645116527076
606.3277637834144,0.8900325209450847
606.8633515779576,0.8901646461751781
607.3989393725008,0.8901773320418845
607.9345271670439,0.8900869574275435
608.4701149615871,0.8899098346992544
609.0057027561302,0.8896622094365513
609.5412905506735,0.8893602605794537
610.0768783452165,0.8890201009910356
610.6124661397597,0.888657778428768
611.1480539343029,0.8882892769190859
611.683641728846,0.8879305185298554
612.2192295233892,0.8875973655356588
612.7548173179323,0.88730562297115
613.2904051124756,0.8870710415680358
613.8259929070186,0.8869077806061766
614.3615807015618,0.8868179446431338
614.897168496105,0.886797999491522
615.4327562906482,0.8868443980005487
615.9683440851913,0.8869536128650086
616.5039318797344,0.8871221366064771
617.0395196742777,0.8873464659731318
617.5751074688208,0.8876216517934321
618.110695263364,0.8879401176740017
618.6462830579071,0.8882940309836793
619.1818708524503,0.8886755785928175
619.7174586469935,0.8890769644237516
620.2530464415365,0.889490407587345
620.7886342360798,0.8899081411004125
621.3242220306229,0.8903224111793808
621.8598098251662,0.8907254771058442
622.3953976197092,0.8911096116598428
622.9309854142524,0.891467358044345
623.4665732087956,0.891794490787832
624.0021610033388,0.8920889879236974
624.5377487978819,0.8923488744660124
625.073336592425,0.8925721815139216
625.6089243869683,0.8927569480112313
626.1445121815113,0.8929012820438583
626.6800999760545,0.8930054384959181
627.2156877705977,0.8930723549511257
627.7512755651409,0.8931051365334026
628.286863359684,0.8931068843566566
628.8224511542271,0.8930806939680764
629.3580389487704,0.8930296539258364
629.8936267433135,0.8929568445107401
630.4292145378566,0.8928653365711103
630.9648023323998,0.8927581904999795
631.500390126943,0.8926384553434693
632.0359779214862,0.8925091347389164
632.5715657160292,0.8923724809307404
633.1071535105725,0.892230012517369
633.6427413051156,0.8920832105915034
634.1783290996588,0.891933548997775
634.7139168942019,0.8917824941869775
635.2495046887451,0.891631505129999
635.7850924832883,0.8914820332905065
636.3206802778313,0.8913355226554258
636.8562680723746,0.8911934098222607
637.3918558669177,0.8910571241423174
637.927443661461,0.8909280343968965
638.463031456004,0.8908067080522171
638.9986192505472,0.8906931015468621
639.5342070450904,0.8905871562501673
640.0697948396335,0.8904888140366423
640.6053826341767,0.8903980173016074
641.1409704287198,0.8903147123254346
641.6765582232631,0.890239002692652
642.2121460178062,0.8901712123078256
642.7477338123493,0.8901116807375963
643.2833216068925,0.8900607466601459
643.8189094014357,0.8900187479307972
644.3544971959789,0.8899860216491593
644.8900849905219,0.8899629042278121
645.4256727850652,0.8899497314625316
645.9612605796083,0.889946838604053
646.4968483741515,0.8899545604313738
647.0324361686946,0.8899732313266007
647.5680239632378,0.8900031853513469
648.103611757781,0.8900447563246823
648.639199552324,0.8900982779026488
649.1747873468673,0.8901640836593507
649.7103751414104,0.8902425071696308
650.2459629359536,0.8903338817522176
650.7815507304967,0.890438491150725
651.3171385250399,0.8905565180302436
651.8527263195831,0.8906881334734625
652.3883141141262,0.890833509454053
652.9239019086694,0.8909928189010123
653.4594897032125,0.8911662357639807
653.9950774977557,0.8913539350795617
654.5306652922989,0.8915560930386794
655.066253086842,0.8917728870549898
655.6018408813852,0.8920044958343901
656.1374286759283,0.8922510994456511
656.6730164704716,0.8925128793922134
657.2086042650146,0.8927900186851733
657.7441920595578,0.8930827019175112
658.279779854101,0.8933911153395827
658.8153676486442,0.893715208835181
659.3509554431873,0.894052014456428
659.8865432377304,0.8943966167046139
660.4221310322737,0.8947440906770143
660.9577188268167,0.8950895179977172
661.49330662136,0.8954279821547791
662.0288944159031,0.8957545689128416
662.5644822104463,0.8960643672600593
663.1000700049894,0.8963524708867968
663.6356577995325,0.8966139801930131
664.1712455940758,0.8968440048204857
664.7068333886189,0.8970376667050266
665.2424211831622,0.8971901126665862
665.7780089777052,0.8972987434077472
666.3135967722484,0.8973661267478786
666.8491845667916,0.8973955577857914
667.3847723613347,0.8973903312338067
667.9203601558779,0.8973537388330577
668.455947950421,0.897289067020528
668.9915357449643,0.8971996621186328
669.5271235395073,0.8970891675516767
670.0627113340505,0.8969613017739787
670.5982991285937,0.8968197692668299
671.1338869231369,0.8966682594130049
671.66947471768,0.8965104456526302
672.2050625122231,0.8963499849103841
672.7406503067664,0.8961905172902399
673.2762381013094,0.8960356660338608
673.8118258958526,0.8958890377387023
674.3474136903958,0.8957542228319375
674.883001484939,0.8956347962964232
675.4185892794821,0.8955343186451313
675.9541770740252,0.8954563371407288
676.4897648685685,0.8954043872573263
677.0253526631116,0.8953819943818213
677.5609404576547,0.8953926757527295
678.0965282521979,0.8954398018714567
678.6321160467411,0.8955257599916567
679.1677038412843,0.8956525229010449
679.7032916358273,0.8958211873189637
680.2388794303706,0.8960268025186787
680.7744672249137,0.896261888180493
681.310055019457,0.8965189735179062
681.845642814,0.8967906021052025
682.3812306085432,0.8970693288920597
682.9168184030864,0.8973477182813261
683.4524061976294,0.897618343262492
683.9879939921727,0.897873785594306
684.5235817867158,0.8981066370302919
685.0591695812591,0.8983095015806029
685.5947573758021,0.8984749988027052
686.1303451703453,0.8985957890680699
686.6659329648885,0.8986674034873418
687.2015207594317,0.8986910946704456
687.7371085539748,0.8986688640331791
688.2726963485179,0.8986043575591484
688.8082841430612,0.8985029955293959
689.3438719376043,0.8983702747247344
689.8794597321474,0.8982116765475369
690.4150475266906,0.8980326648447806
690.9506353212338,0.8978386841048138
691.486223115777,0.8976351580242381
692.02181091032,0.8974274884408255
692.5573987048633,0.8972210546280303
693.0929864994064,0.8970212129464006
693.6285742939496,0.8968332968470437
694.1641620884927,0.8966626172222489
694.6997498830359,0.8965144630984048
695.2353376775791,0.8963941026664928
695.7709254721221,0.8963067846456613
696.3065132666654,0.8962577399757006
696.8421010612085,0.8962514924544248
697.3776888557517,0.8962887452811321
697.9132766502948,0.8963689004717815
698.448864444838,0.8964913683800397
698.9844522393812,0.8966555700299573
699.5200400339243,0.8968609382441344
700.0556278284675,0.8971069187357033
700.5912156230106,0.8973922866253459
701.1268034175538,0.8977099332760737
701.662391212097,0.8980497570192952
702.1979790066401,0.8984016498126626
702.7335668011833,0.8987555174794326
703.2691545957264,0.8991012772727378
703.8047423902697,0.8994288569619749
704.3403301848127,0.8997281954324371
704.875917979356,0.8999892447897121
705.4115057738991,0.9002023850301547
705.9470935684423,0.9003615782622554
706.4826813629854,0.9004626312379796
707.0182691575285,0.9005014268924836
707.5538569520718,0.9004774035303446
708.0894447466148,0.9003961770876702
708.6250325411581,0.9002639805668246
709.1606203357012,0.9000870381194417
709.6962081302444,0.8998715607359576
710.2317959247875,0.8996237424639021
710.7673837193307,0.899349757152491
711.3029715138739,0.8990557557198096
711.838559308417,0.8987478639378171
712.3741471029603,0.8984321807295101
712.9097348975033,0.8981147769719013
713.4453226920465,0.8978016947979554
713.9809104865897,0.8974989473902842
714.5164982811328,0.8972125081527706
715.052086075676,0.8969471833487982
715.5876738702191,0.8967056480967234
716.1232616647624,0.8964903362696508
716.6588494593054,0.8963036712366504
717.1944372538486,0.8961480674206406
717.7300250483918,0.8960259320370144
718.265612842935,0.8959396670115004
718.8012006374781,0.8958916710762805
719.3367884320212,0.8958843420439788
719.8723762265645,0.895920079259779
720.4079640211075,0.8960012862326108
720.9435518156507,0.8961303734471148
721.4791396101939,0.8963087835865218
722.0147274047371,0.8965308257112055
722.5503151992802,0.8967876567199161
723.0859029938233,0.8970704371580802
723.6214907883666,0.8973703402291128
724.1570785829097,0.8976788520827949
724.692666377453,0.8979882953060138
725.228254171996,0.8982911351064903
725.7638419665392,0.89857983880403
726.2994297610824,0.8988468773152788
726.8350175556254,0.8990847279349533
727.3706053501687,0.8992858784070646
727.9061931447118,0.8994429035492197
728.4417809392551,0.8995524920096416
728.9773687337981,0.8996175878448804
729.5129565283413,0.8996416655817877
730.0485443228845,0.8996282017972195
730.5841321174277,0.8995806722626258
731.1197199119708,0.8995025493454625
731.6553077065139,0.8993972996679674
732.1908955010572,0.8992683820230712
732.7264832956002,0.8991192455465579
733.2620710901434,0.8989532773015507
733.7976588846866,0.8987736435965302
734.3332466792298,0.8985834447058423
734.868834473773,0.8983857676479569
735.404422268316,0.8981836856077096
735.9400100628593,0.8979802575780591
736.4755978574024,0.8977785282183114
737.0111856519455,0.8975815279256691
737.5467734464887,0.8973922731169736
738.0823612410319,0.8972137667175631
738.6179490355751,0.8970489988543178
739.1535368301181,0.8969009477501273
739.6891246246614,0.8967725808172702
740.2247124192045,0.896666855947495
740.7603002137477,0.8965867229969238
741.2958880082908,0.896535125464328
741.831475802834,0.8965150023617581
742.3670635973772,0.8965285475190623
742.9026513919202,0.8965733267233864
743.4382391864635,0.8966451380916882
743.9738269810066,0.8967397907106739
744.5094147755498,0.8968531059371551
745.045002570093,0.896980915372396
745.5805903646361,0.8971190592421259
746.1161781591793,0.8972633851783341
746.6517659537224,0.8974097473995776
747.1873537482657,0.8975540062869177
747.7229415428087,0.8976920283529022
748.258529337352,0.8978196866010728
748.7941171318951,0.8979328612734511
749.3297049264382,0.8980274409832342
749.8652927209814,0.8980993242295768
750.4008805155246,0.8981444212908314
750.9364683100678,0.8981586564919637
751.4720561046108,0.8981384526954482
752.0076438991541,0.8980849538987532
752.5432316936972,0.8980019632793714
753.0788194882404,0.897893307200459
753.6144072827835,0.8977628027587947
754.1499950773267,0.8976142557871485
754.6855828718699,0.8974514591885658
755.221170666413,0.897278191599699
755.7567584609562,0.8970982163797743
756.2923462554993,0.8969152809213864
756.8279340500425,0.8967331162790327
757.3635218445856,0.8965554371111145
757.8991096391288,0.8963859419310898
758.434697433672,0.8962283136635014
758.9702852282151,0.8960862205007734
759.5058730227584,0.8959633170569131
760.0414608173014,0.8958632458146348
760.5770486118446,0.8957896300267427
761.1126364063878,0.8957459403253833
761.6482242009309,0.8957355241658644
762.1838119954741,0.8957617227973514
762.7193997900172,0.8958278774483054
763.2549875845605,0.8959360206181465
763.7905753791035,0.8960811903870243
764.3261631736467,0.8962561153420306
764.8617509681899,0.896453538764653
765.397338762733,0.8966662158885728
765.9329265572762,0.8968869107365863
766.4685143518193,0.8971083940905815
767.0041021463626,0.8973234425881376
767.5396899409056,0.8975248389403246
768.0752777354489,0.8977053732655844
768.610865529992,0.897857845534099
769.1464533245352,0.8979750691159245
769.6820411190783,0.8980500302344239
770.2176289136214,0.8980805350783034
770.7532167081647,0.8980700083944625
771.2888045027078,0.8980221939989481
771.824392297251,0.8979408338215988
772.3599800917941,0.8978296653283175
772.8955678863373,0.8976924192115702
773.4311556808805,0.8975328173487149
773.9667434754236,0.8973545710270912
774.5023312699668,0.8971613794342479
775.0379190645099,0.8969569284111998
775.5735068590532,0.8967448894661892
776.1090946535962,0.8965289190461134
776.6446824481394,0.8963126580625276
777.1802702426826,0.8960997316689555
777.7158580372258,0.8958937492861518
778.2514458317689,0.8956983048719274
778.787033626312,0.8955169695686317
779.3226214208553,0.8953527045606406
779.8582092153983,0.8952074575608482
780.3937970099415,0.8950830732876697
780.9293848044847,0.8949813909733898
781.4649725990279,0.8949042455035674
782.000560393571,0.8948534686729609
782.5361481881141,0.8948308905575301
783.0717359826574,0.8948383410024208
783.6073237772005,0.8948776512261835
784.1429115717436,0.8949496117659571
